pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
51,680777,"Jeffers, Ryan",2862,1.8,0.204,0.061,0.196,0.265,0.195,0.223,0.199,10,49,83.7,36,2344,89.4,89.64,0,51,0,0.2,6.49,106,149,121,144,301,323,293,5.676,-5.676,71.9,6.9,51,51,7,3,0,0,0,0,0,0,2.27647,0.76333,0.3249,-0.05784,91.3,202,19.60784314,5.882352941,5.882352941,5.79,-0.7,0.06,2.79,0.196,3,-11.12941177,0.192,0.343,11.12941177,0.005,0.004,-0.078,-0.028,0,38.3,4.7248137,5.850496387,27.64307608,0.352941176,36.51923271,25.43358786
51,686668,"Doyle, Brenton",3248,1.6,0.184,0.224,0.125,0.408,0.239,0.213,0.154,9,49,93.5,38.4,2290,91.3,91.94,0,51,0,0.6,6.48,106,148,115,145,308,328,296,1.313,-1.313,70.9,7,51,51,4,2,0,3,0,0,0,0,2.04804,0.69647,0.3202,-0.17235,94.3,263,43.1372549,9.803921569,9.803921569,5.83,-0.37,-0.02,2.62,0.176,5,-2.574509804,0.156,0.342,2.574509804,0.03,0.02,0.066,0.026,0,40.4,8.451628996,8.444070741,30.51641085,0.764705882,36.97262862,21.79556515
50,621020,"Swanson, Dansby",3739,1.3,0.188,0.208,0.146,0.396,0.236,0.313,0.227,9,48,91.8,40.8,2326,90.7,91.03,0,50,0,0.3,6.49,107,152,122,147,302,322,292,4.295,-4.295,72.3,7.3,50,50,3,4,0,2,0,0,0,0,2.0032,0.7942,0.311,0.1718,93.9,233,40,8,8,5.79,-0.91,0.09,2.54,0.18,4,-8.59,0.23,0.49,8.59,-0.039,-0.05,-0.094,-0.077,0,38.3,11.5895721,4.304418278,35.16166001,0.7,36.85189537,28.68987051
50,624585,"Soler, Jorge",3438,1.5,0.265,0.224,0.245,0.49,0.312,0.245,0.224,13,49,85.5,34.4,2275,90.2,90.66,0,50,0,0.5,6.52,109,151,124,145,305,325,299,-0.877,0.877,75.2,7.4,50,50,5,6,1,1,0,0,0,0,2.124,0.7016,0.364,0.1884,91.4,198,22,8,8,5.74,-1.01,0.04,2.53,0.26,4,1.754,0.219,0.361,-1.754,0.041,0.041,0.129,0.067,0,36.5,3.260156763,0.717530804,34.82991077,0.4,38.22455836,23.21586485
48,680474,"Schuemann, Max",2239,2.1,0.167,0.125,0.149,0.292,0.194,0.226,0.183,8,48,88.8,34.3,2285,90.2,90.53,0,48,0,0.3,6.52,110,152,114,147,301,320,288,4.7,-4.7,68.2,6.5,48,48,5,1,1,1,0,0,0,0,2.13271,0.72542,0.26125,0.21542,92,225,25,8.333333333,8.333333333,5.76,-1.2,0.1,2.52,0.167,4,-9.791666667,0.183,0.349,9.791666667,-0.016,-0.016,-0.057,-0.032,0,38.1,9.025129651,6.733694811,30.7163433,0.6875,38.39573958,26.79554382
48,572233,"Walker, Christian",3653,1.3,0.128,0.064,0.125,0.191,0.134,0.23,0.17,6,47,86,37.6,2278,90.3,90.46,0,48,0,0.2,6.41,108,152,124,147,301,326,295,7.472,-7.472,75,7.4,48,48,3,3,0,0,0,0,0,0,2.09271,0.75146,0.55553,0.28319,92.4,227,33.33333333,6.25,6.25,5.83,-0.84,0.06,2.44,0.125,3,-15.56666667,0.172,0.363,15.56666667,-0.042,-0.047,-0.172,-0.096,0,39.7,7.117121382,0.494549346,29.89917468,0.5,36.32747378,30.20057358
48,663886,"Stephenson, Tyler",2736,1.8,0.404,0.319,0.341,0.723,0.469,0.369,0.303,19,47,93.4,31.6,2252,90.6,91.01,0,48,0,0.4,6.44,110,150,123,147,305,322,289,-6.437,6.437,70.5,7,48,48,13,1,1,4,0,0,0,0,1.92458,0.87208,0.40729,0.08104,94.9,245,50,12.5,12.5,5.8,-0.88,0,2.87,0.396,6,13.41041667,0.303,0.558,-13.41041667,0.101,0.093,0.165,0.1,0,40.1,7.710042179,7.581562884,34.70091006,0.604166667,39.22620473,24.91792906
48,621043,"Correa, Carlos",2444,2,0.319,0.213,0.298,0.532,0.353,0.293,0.272,15,47,90.1,26.1,2298,90.8,91.02,0,48,0,0.2,6.44,106,152,122,147,300,324,292,-1.112,1.112,74.1,6.8,48,48,9,3,2,1,0,0,0,0,2.07771,0.72208,0.47149,0.1366,94.5,227,39.58333333,4.166666667,4.166666667,5.68,-0.84,0.01,2.66,0.313,2,2.316666667,0.268,0.427,-2.316666667,0.047,0.045,0.105,0.06,0,35.8,2.24509081,7.623698415,30.22395417,0.25,37.59594435,23.34680172
48,676391,"Clement, Ernie",2355,2,0.146,0.083,0.146,0.229,0.159,0.152,0.147,7,48,84.8,38.8,2297,92,92.11,0,48,0,0.1,6.47,107,151,112,146,296,318,286,5.83,-5.83,66.8,6.6,48,48,4,2,1,0,0,0,0,0,1.85062,0.87563,0.49063,0.27771,89.8,206,10.41666667,0,0,5.78,-0.89,0.04,2.58,0.146,0,-12.14583333,0.147,0.207,12.14583333,-0.001,-0.001,0.022,0.007,0,40.1,6.526583606,5.623924929,32.61604686,0.520833333,36.40576551,26.10421123
47,676694,"Meyers, Jake",2885,1.6,0.319,0.213,0.289,0.532,0.363,0.241,0.222,15,47,87.5,31.9,2277,91.2,91.44,0,47,0,0.2,6.52,108,152,112,146,295,324,291,-2.029,2.029,69.3,6.5,47,47,10,2,1,2,0,0,0,0,1.77426,1.02723,0.4683,0.07128,91.8,229,29.78723404,0,0,5.97,-0.84,0,2.84,0.319,0,4.317021277,0.222,0.342,-4.317021277,0.097,0.097,0.19,0.122,0,43.9,3.454530189,6.071069048,29.14431015,0.29787234,39.90008146,26.28095668
47,666176,"Adell, Jo",2855,1.6,0.239,0.261,0.182,0.5,0.305,0.37,0.279,11,46,91.5,28.6,2306,90.9,91.07,0,47,0,0.2,6.4,110,151,123,146,306,324,297,0.957,-0.957,77.3,7.2,47,47,5,3,0,3,0,0,0,0,2.00979,0.78957,0.47234,0.23234,94.8,239,42.55319149,10.63829787,10.63829787,5.63,-0.78,0.04,2.59,0.234,5,-2.036170213,0.285,0.591,2.036170213,-0.04,-0.051,-0.091,-0.065,0,35.6,1.151048071,2.576932744,33.76271926,0.255319149,37.37006771,22.56291026
47,672820,"Sosa, Lenyn",2249,2.1,0.34,0.128,0.326,0.468,0.349,0.412,0.377,16,47,92.2,28.4,2205,92,92.33,0,47,0,0.3,6.54,106,150,117,147,299,320,290,-1.988,1.988,71.7,7.1,47,47,12,3,0,1,0,0,0,0,1.92319,0.80128,0.61723,0.2683,94.7,241,46.80851064,8.510638298,8.510638298,5.74,-1.04,-0.05,2.4,0.34,4,4.229787234,0.377,0.587,-4.229787234,-0.037,-0.037,-0.119,-0.063,0,36.8,4.967006594,8.783584104,34.42580316,0.468085106,35.92273906,26.25814651
