pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
56,666023,"Fermin, Freddy",2062,2.7,0.321,0.196,0.296,0.518,0.359,0.318,0.295,18,56,90,6.9,2266,88.1,88.44,0,56,0,0.3,6.43,108,151,116,147,302,324,292,-2.588,2.588,72.2,7.5,56,56,11,5,0,2,0,0,0,0,2.56357,0.40786,0.24321,0.09143,93.6,115,35.71428571,7.142857143,7.142857143,5.77,-0.29,0.03,2.24,0.321,4,4.621428571,0.295,0.453,-4.621428571,0.026,0.026,0.065,0.041,0,40.5,10.39614319,-5.663957278,35.0056718,0.660714286,34.21611999,34.52463296
56,666182,"Bichette, Bo",2544,2.2,0.429,0.161,0.418,0.589,0.441,0.408,0.386,24,56,91.7,4.1,2246,87.9,87.96,0,56,0,0.1,6.42,109,151,122,148,305,322,288,-5.745,5.745,72.8,7.6,56,56,17,6,0,1,0,0,0,0,2.64589,0.34661,0.23036,-0.05691,96,109,48.21428571,7.142857143,7.142857143,5.72,-0.98,0.02,2.1,0.429,4,10.25892857,0.386,0.557,-10.25892857,0.043,0.043,0.032,0.033,0,36.4,8.630195515,-7.292806929,38.18634689,0.607142857,33.32705753,30.96549827
55,608070,"Ramírez, José",4053,1.4,0.509,0.473,0.449,0.982,0.632,0.506,0.436,28,55,96.9,16.8,2203,86.3,86.31,0,55,0,0,6.41,106,152,121,146,299,324,293,-12.726,12.726,75.6,7.8,55,55,14,8,0,6,0,0,0,0,2.75218,0.35255,0.29618,-0.29618,98.2,209,65.45454545,18.18181818,18.18181818,5.68,1.99,0.02,2.22,0.509,10,23.13818182,0.436,0.758,-23.13818182,0.073,0.073,0.224,0.126,0,36,9.779556022,-12.26813464,26.93267895,0.836363636,33.87515705,35.97988241
55,676059,"Westburg, Jordan",2203,2.5,0.345,0.236,0.321,0.582,0.394,0.442,0.388,19,55,92.4,5,2269,87.7,88.03,0,55,0,0.3,6.6,107,152,121,147,308,326,294,-2.827,2.827,72.7,7,55,55,11,5,1,2,0,0,0,0,2.49982,0.52491,0.16582,-0.09018,95.1,145,41.81818182,10.90909091,10.90909091,5.63,-0.92,-0.04,2.35,0.345,6,5.14,0.388,0.647,-5.14,-0.043,-0.043,-0.065,-0.048,0,38.3,12.98080621,-8.664966707,30.78509371,0.945454545,39.10551447,36.91765917
54,676356,"DeLuca, Jonny",1440,3.8,0.426,0.352,0.367,0.778,0.511,0.431,0.397,23,54,91.4,8.9,2254,88.7,88.7,0,54,0,0,6.43,105,150,114,145,296,322,288,-8.904,8.904,72.2,7.6,54,54,15,2,1,5,0,0,0,0,2.51407,0.44352,0.31037,0.14185,94.4,162,42.59259259,11.11111111,11.11111111,5.79,-1.07,0.08,2.14,0.426,6,16.48888889,0.397,0.606,-16.48888889,0.029,0.029,0.172,0.08,0,38.2,7.899233738,-9.098162312,27.80708633,0.759259259,35.13925469,35.58005307
52,596019,"Lindor, Francisco",4229,1.2,0.392,0.686,0.238,1.078,0.601,0.509,0.383,20,51,93.2,4.4,2242,88.1,88.34,0,52,0,0.2,6.5,110,151,121,147,302,324,292,-13.608,13.608,73.5,7.9,52,52,5,5,0,10,0,0,0,0,2.40673,0.57231,0.36731,-0.36731,96,160,50,21.15384615,21.15384615,5.83,2.05,0.01,2.23,0.385,11,26.16923077,0.377,0.848,-26.16923077,0.009,0.008,0.23,0.092,0,38.4,12.98318499,-4.392263341,32.34176632,0.75,34.95716438,33.21025903
51,687597,"Beck, Jordan",1844,2.8,0.412,0.49,0.348,0.902,0.553,0.536,0.421,21,51,93.4,11.5,2320,86.1,86.23,0,51,0,0.1,6.23,108,150,121,147,309,328,295,-13.236,13.236,75.3,7.9,51,51,7,8,1,5,0,0,0,0,2.80647,0.29373,0.02647,-0.25745,96.7,187,49.01960784,17.64705882,17.64705882,5.74,-0.75,-0.04,2.29,0.412,9,25.95294118,0.421,0.857,-25.95294118,-0.009,-0.009,0.045,0.017,0,35.5,13.69989467,-10.90723255,33.40172729,0.882352941,37.54303319,34.14932587
51,519317,"Stanton, Giancarlo",2009,2.5,0.451,0.49,0.364,0.941,0.587,0.546,0.45,23,51,103.9,8.3,2243,88.7,88.98,0,51,0,0.3,6.46,111,152,124,148,306,330,294,-11.853,11.853,82.6,8.8,51,51,12,4,0,7,0,0,0,0,2.41647,0.5492,0.41882,-0.38784,104.3,157,74.50980392,25.49019608,25.49019608,5.76,-0.57,-0.04,2.25,0.451,13,23.24117647,0.45,0.837,-23.24117647,0.001,0.001,0.104,0.041,0,38.9,10.81122068,-8.044052108,26.70582321,0.882352941,40.98428156,30.88434803
51,669221,"Murphy, Sean",1829,2.8,0.294,0.353,0.217,0.647,0.397,0.422,0.346,15,51,95.2,6.3,2273,88.7,89.27,0,51,0,0.6,6.55,106,151,123,145,307,327,297,-4.324,4.324,74.5,8,51,51,7,3,0,5,0,0,0,0,2.47588,0.4549,0.178,-0.0108,97,142,58.82352941,11.76470588,11.76470588,5.91,-0.81,0.06,2.41,0.294,6,8.478431373,0.346,0.645,-8.478431373,-0.052,-0.052,0.002,-0.025,0,38.5,13.9480421,-9.077599659,32.11061797,0.745098039,38.43733506,33.08073239
51,656582,"Joe, Connor",1926,2.6,0.294,0.275,0.25,0.569,0.365,0.343,0.309,15,51,91.3,10.8,2216,87.1,87.43,0,51,0,0.3,6.45,109,151,123,146,306,322,291,-5.083,5.083,73.2,7.5,51,51,7,5,0,3,0,0,0,0,2.67706,0.46608,0.21392,-0.11196,94.9,151,49.01960784,3.921568627,3.921568627,5.9,-0.35,-0.04,2.32,0.294,2,9.966666667,0.309,0.494,-9.966666667,-0.015,-0.015,0.075,0.022,0,39.7,10.87895248,-12.14527924,30.27843599,0.803921569,35.48012294,38.17546128
50,668904,"Lewis, Royce",1637,3.1,0.408,0.408,0.333,0.816,0.508,0.43,0.345,20,49,92,11.3,2268,85.8,86.05,0,50,0,0.2,6.47,107,150,122,145,302,323,295,-8.705,8.705,75.6,8.1,50,50,10,5,0,5,0,0,0,0,2.8152,0.3314,0.04959,-0.14918,95.1,156,46,16,16,5.78,-0.65,0.03,2.31,0.4,8,17.41,0.338,0.691,-17.41,0.063,0.062,0.125,0.078,0,39.7,11.60929083,-11.87699297,28.92009184,0.88,35.35850696,32.41938504
50,645302,"Robles, Victor",1177,4.2,0.44,0.24,0.417,0.68,0.48,0.391,0.354,22,50,91.5,7.2,2261,89.7,89.83,0,50,0,0.1,6.33,104,149,105,147,297,317,286,-8.51,8.51,69.4,6.8,50,50,14,6,0,2,0,0,0,0,2.183,0.6818,0.3136,-0.156,93.9,151,36,10,10,5.72,-0.31,0,2.3,0.44,5,17.02,0.354,0.556,-17.02,0.086,0.086,0.124,0.089,0,38.3,12.90395182,-4.329691634,34.28879682,0.86,37.05163108,25.89503879
50,657656,"Laureano, Ramón",2000,2.5,0.625,0.521,0.556,1.146,0.722,0.645,0.533,30,48,97,6.4,2227,89.5,89.76,0,50,0,0.3,6.48,107,150,122,146,302,324,293,-13.5,13.5,74.8,7.3,50,50,15,10,0,5,0,0,0,0,2.215,0.6674,0.51,0.0536,98.4,188,62,24,24,5.82,-0.53,0.03,2.29,0.6,12,27,0.513,1.059,-27,0.092,0.087,0.087,0.077,0,37,18.24893177,-2.892147338,36.00688117,0.56,37.5896745,34.26595627
49,645277,"Albies, Ozzie",2921,1.7,0.388,0.286,0.348,0.673,0.452,0.393,0.364,19,49,95.1,-3.3,2246,86.7,86.74,0,49,0,0,6.38,104,150,121,146,304,324,293,-5.481,5.481,71.7,7.2,49,49,11,5,0,3,0,0,0,0,2.70449,0.36245,0.16531,-0.22898,97.2,100,59.18367347,4.081632653,4.081632653,5.8,1.66,0.03,2.11,0.388,2,11.18571429,0.364,0.558,-11.18571429,0.024,0.024,0.115,0.059,0,37.5,10.86888696,-7.840983243,32.57753761,0.775510204,26.4909744,39.53487222
48,621028,"Newman, Kevin",1384,3.5,0.375,0.063,0.375,0.438,0.354,0.301,0.314,18,48,88.5,1.8,2119,86.9,87.25,0,48,0,0.3,6.44,108,150,116,147,299,318,287,-1.202,1.202,70,7,48,48,15,3,0,0,0,0,0,0,2.68208,0.37417,0.31167,-0.25333,91.7,86,27.08333333,0,0,5.8,-0.15,-0.03,2.12,0.375,0,2.504166667,0.314,0.377,-2.504166667,0.061,0.061,0.061,0.053,0,40.2,8.502408435,-6.9922222,33.41789773,0.75,36.07119852,34.75830057
48,571745,"Haniger, Mitch",1758,2.7,0.396,0.354,0.326,0.75,0.486,0.49,0.408,19,48,96.2,3.2,2262,87.5,87.62,0,48,0,0.1,6.4,108,151,120,145,300,322,290,-5.947,5.947,74.1,7.1,48,48,12,2,0,5,0,0,0,0,2.42292,0.58437,0.20604,-0.20229,97.7,135,60.41666667,16.66666667,16.66666667,5.8,-0.11,-0.03,2.32,0.396,8,12.38958333,0.408,0.744,-12.38958333,-0.012,-0.012,0.006,-0.004,0,41.1,15.22408009,-1.411915533,32.57922725,0.75,40.68226536,34.45497152
48,680869,"Gelof, Zack",2055,2.3,0.362,0.213,0.326,0.574,0.391,0.386,0.368,17,47,91.7,5.9,2233,87.2,87.49,0,48,0,0.3,6.46,107,151,117,146,301,325,296,-4.444,4.444,72.4,7.4,48,48,12,2,1,2,0,0,0,0,2.65979,0.42979,0.15851,-0.02149,94.8,125,47.91666667,4.166666667,4.166666667,5.81,-1.3,-0.02,2.42,0.354,2,9.258333333,0.368,0.522,-9.258333333,-0.006,-0.014,0.052,0.005,0,38.9,16.93871579,-2.07075586,33.07462795,0.708333333,36.23807533,29.68460766
48,696285,"Young, Jacob",2619,1.8,0.271,0.104,0.255,0.375,0.279,0.263,0.267,13,48,85.2,-10.8,2253,85.9,86.26,0,48,0,0.4,6.47,106,151,109,147,304,318,287,1.449,-1.449,69.7,7.4,48,48,10,2,0,1,0,0,0,0,2.94292,0.17917,0.07833,-0.2325,91.9,60,31.25,2.083333333,2.083333333,5.69,-0.18,-0.03,2.1,0.271,1,-3.01875,0.267,0.326,3.01875,0.004,0.004,0.049,0.016,0,35.8,10.81096683,-3.81623488,31.94493497,0.833333333,38.55858883,33.23264055
47,669134,"Campusano, Luis",1138,4.1,0.213,0.234,0.159,0.447,0.278,0.26,0.237,10,47,90.7,3.5,2177,87,87.51,0,47,0,0.5,6.58,108,150,122,146,302,321,293,-0.194,0.194,70.5,7.8,47,47,5,2,0,3,0,0,0,0,2.62894,0.42617,0.23702,0.04979,93.9,137,40.42553191,4.255319149,4.255319149,5.8,-0.47,0.05,2.12,0.213,2,0.412765957,0.237,0.365,-0.412765957,-0.024,-0.024,0.082,0.018,0,40.2,8.840086896,-9.223089308,25.82172944,0.808510638,37.00013268,31.95422331
47,671056,"Herrera, Iván",1742,2.7,0.326,0.261,0.273,0.587,0.38,0.401,0.35,15,46,92.3,1.1,2191,88.1,88.39,0,47,0,0.3,6.5,109,151,124,146,305,323,293,-2.079,2.079,75.4,7.9,47,47,9,3,0,3,0,0,0,0,2.57085,0.40596,0.22511,-0.06426,96.1,137,51.06382979,8.510638298,8.510638298,5.75,-0.58,0,2.37,0.319,4,4.423404255,0.347,0.595,-4.423404255,-0.024,-0.028,-0.008,-0.021,0,38.3,12.18447493,-3.730799706,32.82986668,0.808510638,37.18693855,33.52130238
