pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
3,649557,"Díaz, Aledmys",116,2.6,0,0,0,0,0,0.069,0.053,0,3,82.6,12.3,2256,93.4,94.3,0,3,0,0.9,6.7,118,154,127,148,306,318,280,0.793,-0.793,68.6,7.3,3,3,0,0,0,0,0,0,0,0,1.76,0.84667,1.05333,0.03333,90.2,218,0,0,0,5.41,-0.01,0.7,2.46,0,0,-26.43333333,0.053,0.101,26.43333333,-0.053,-0.053,-0.101,-0.069,0,27.1,8.438484685,5.798611983,23.55818667,1,46.81571505,22.7115177
3,650907,"Pinto, René",185,1.6,1,1.333,1,2.333,1.395,1.17,0.738,3,3,104.3,21.3,2221,94.8,95.1,0,3,0,0.3,6.57,105,152,124,148,298,325,295,-3.798,3.798,74.2,7.2,3,3,1,1,0,1,0,0,0,0,1.86667,0.68667,1.02667,1.02667,104.3,320,100,66.66666667,66.66666667,5.67,-2.14,0.4,2.24,1,2,126.6,0.738,2.08,-126.6,0.262,0.262,0.253,0.225,0,35.5,2.133062273,12.46960544,28.81624844,0.333333333,41.27984319,19.28247139
3,805373,"Alvarez Jr., Nacho",119,2.5,0,0,0,0,0,0.24,0.241,0,3,82.8,-11.3,2241,92,92.9,0,3,0,0.9,6.8,115,152,127,151,308,322,292,0.866,-0.866,67.8,7.3,3,3,0,0,0,0,0,0,0,0,1.88667,0.81,0.59,-0.33,93.1,109,33.33333333,0,0,5.94,-0.38,0.8,2.06,0,0,-28.86666667,0.241,0.326,28.86666667,-0.241,-0.241,-0.326,-0.24,0,41.4,-0.06946034,13.26570283,28.06078373,0.333333333,44.88531687,24.30054403
3,676701,"Trejo, Alan",369,0.8,0.333,0,0.333,0.333,0.294,0.32,0.31,1,3,93,31,2220,85.4,85.4,0,3,0,0,6.23,110,152,121,149,312,332,288,-0.07,0.07,65.6,6.8,3,3,1,0,0,0,0,0,0,0,3.23,-0.09667,0.22,-0.22,93,288,33.33333333,0,0,5.84,2.57,0.45,2.61,0.333,0,2.333333333,0.31,0.439,-2.333333333,0.023,0.023,-0.106,-0.026,0,34.7,8.434297776,9.807260437,34.06538225,0.666666667,42.3166548,27.74611011
3,691781,"House, Brady",185,1.6,0.333,0.333,0.333,0.667,0.421,0.48,0.465,1,3,90,28.7,2300,90.4,90.33,0,3,0,-0.1,6.13,110,153,126,149,304,324,299,-0.409,0.409,75.3,7.7,3,3,0,1,0,0,0,0,0,0,2.19,0.60667,0.85333,0.17333,95.2,267,33.33333333,33.33333333,33.33333333,5.46,-0.76,0.58,2.46,0.333,1,13.63333333,0.465,0.672,-13.63333333,-0.132,-0.132,-0.005,-0.059,0,17.6,4.563881137,11.570545,33.68595328,0.333333333,43.34314531,22.30534605
3,665828,"Cabrera, Oswaldo",1708,0.2,0.333,0.333,0.333,0.667,0.418,0.257,0.269,1,3,90.5,16.7,2087,91.3,91.2,0,3,0,-0.1,6.3,109,153,122,148,295,317,278,-0.506,0.506,65.8,6.8,3,3,0,1,0,0,0,0,0,0,1.95667,0.79667,0.11667,-0.11667,91.7,208,33.33333333,0,0,5.79,2.32,0.5,2.65,0.333,0,16.86666667,0.269,0.335,-16.86666667,0.064,0.064,0.332,0.161,0,38.8,1.614638324,20.54990969,26.07939889,0,41.00938246,15.99415998
3,663968,"Mangum, Jake",615,0.5,0,0,0,0,0,0.069,0.075,0,3,66.6,-10.3,2351,85.4,84.97,0,3,0,-0.4,6.07,102,136,100,131,305,318,284,0.699,-0.699,67.8,7.3,3,3,0,0,0,0,0,0,0,0,2.98333,0.18,0.16,-0.16,88,10,0,0,0,5.63,2.17,0.77,2.06,0,0,-23.3,0.075,0.083,23.3,-0.075,-0.075,-0.083,-0.069,0,31.7,6.908806284,4.171101757,27.88899673,0,46.27040679,26.81610026
3,665923,"Ruiz, Esteury",246,1.2,0.333,0,0.333,0.333,0.294,0.206,0.191,1,3,98.4,18.3,2243,91.9,92.3,0,3,0,0.4,6.47,97,153,106,148,310,317,282,0.235,-0.235,68.6,7.2,3,3,1,0,0,0,0,0,0,0,1.82333,0.88,0.53667,-0.50333,98.4,191,66.66666667,0,0,5.93,0.77,0.7,2.36,0.333,0,-7.833333333,0.191,0.277,7.833333333,0.142,0.142,0.056,0.088,0,38.3,5.844328627,16.10158811,33.0821382,0.666666667,45.38787693,18.84188953
3,682657,"Martínez, Angel",1523,0.2,0.333,0,0.333,0.333,0.296,0.196,0.185,1,3,93.4,27.7,2019,89.1,89.23,0,3,0,0.1,6.23,95,150,116,144,298,312,284,0.047,-0.047,69.3,6.7,3,3,1,0,0,0,0,0,0,0,2.29667,0.57,0.35333,-0.35333,93.4,227,33.33333333,0,0,5.99,1.89,0.61,2.82,0.333,0,-1.566666667,0.185,0.272,1.566666667,0.148,0.148,0.061,0.1,0,45.2,7.64521403,12.6228703,27.26347587,1,39.34169111,30.0678337
3,642197,"Westbrook, Jamie",200,1.5,0,0,0,0,0,0.221,0.218,0,3,81.9,6.3,2190,93.7,94.17,0,3,0,0.5,6.5,95,152,122,146,291,325,293,0.87,-0.87,67.2,7.5,3,3,0,0,0,0,0,0,0,0,1.74667,0.85,0.75667,-0.84333,91.9,151,33.33333333,0,0,6.17,0.5,0.59,2.01,0,0,-29,0.218,0.3,29,-0.218,-0.218,-0.3,-0.221,0,42.9,4.636499062,15.40166764,28.44237963,0.666666667,47.30982218,12.87615483
